sku_id,product_key,style_code,brand,product_name,system_category,gender,retail_price_usd,cost_price_usd,gross_margin_pct,market_median_price_usd,market_min_price_usd,market_max_price_usd,num_competitors,competitors,num_sizes,initial_stock,availability_ratio,collection_type,fx_rate_used
SP-FCB71A004E,CROCS|IN092661,IN092661,Crocs,Crocs Bistro Slip Resistant Work Clog Unisex lifestyle Slippers White,footwear,unisex,49.56,21.84,55.9,42.0,42.0,42.0,1,mikesport,6,12,1.0,core,90000
SP-B6194DA390,NEW BALANCE|NB9060,NB9060,New Balance,Joe Freshgoods x New Balance NB9060,footwear,unisex,74.85,39.2,47.6,80.0,80.0,80.0,1,shoesworld,12,14,1.0,core,90000
SP-AA3A19B5B7,NEW BALANCE|IN234813,IN234813,New Balance,New Balance 1000 Women Lifestyle Shoes Silver Metallic,footwear,women,278.03,112.21,59.6,229.0,229.0,229.0,1,mikesport,3,10,1.0,core,90000
SP-1119C7A992,NEW BALANCE|IN217981,IN217981,New Balance,New Balance 1080 Men Running Shoes Black/Magnet/Linen,footwear,men,184.08,98.98,46.2,202.0,202.0,202.0,1,mikesport,3,10,1.0,core,90000
SP-24B46A527F,NEW BALANCE|IN219772,IN219772,New Balance,New Balance 1080 Women Running Shoes Black/Phantom,footwear,women,210.69,98.98,53.0,202.0,202.0,202.0,1,mikesport,1,9,1.0,core,90000
SP-D066E902D0,NEW BALANCE|IN234716,IN234716,New Balance,New Balance 1080V15 Men Running Shoes Afterglow,footwear,men,322.16,134.75,58.2,275.0,275.0,275.0,1,mikesport,6,12,1.0,core,90000
SP-DB450DEC3B,NEW BALANCE|IN234715,IN234715,New Balance,New Balance 1080V15 Men Running Shoes Black,footwear,men,240.9,134.75,44.1,275.0,275.0,275.0,1,mikesport,7,12,1.0,core,90000
SP-928176DAC9,NEW BALANCE|IN232938,IN232938,New Balance,New Balance 1440 Men Running Shoes Black,footwear,men,128.58,53.41,58.5,109.0,109.0,109.0,1,mikesport,4,10,1.0,core,90000
SP-A5571E2645,NEW BALANCE|IN209953,IN209953,New Balance,New Balance 1906 Men Lifestyle Shoes Silver/Black,footwear,unisex,286.92,134.75,53.0,275.0,275.0,275.0,1,mikesport,6,12,1.0,core,90000
SP-B2BF00C26E,NEW BALANCE|IN226798,IN226798,New Balance,New Balance 1906R Unisex Lifestyle Shoes Harbor Grey,footwear,unisex,260.74,134.75,48.3,275.0,275.0,275.0,1,mikesport,7,12,1.0,core,90000
SP-9E192AAE8B,NEW BALANCE|IN223598,IN223598,New Balance,New Balance 1906R Women Lifestyle Shoes Silver Metalic,footwear,women,181.35,98.98,45.4,202.0,202.0,202.0,1,mikesport,7,12,1.0,core,90000
SP-16070A4590,NEW BALANCE|IN202153,IN202153,New Balance,New Balance 2002R Unisex Lifestyle Shoes Bone/ Light Aluminum,footwear,unisex,138.61,62.72,54.8,128.0,128.0,128.0,1,mikesport,1,9,1.0,core,90000
SP-5142DAE261,NEW BALANCE|IN234835,IN234835,New Balance,New Balance 204L Women Lifestyle Shoes Grey,footwear,women,177.09,82.81,53.2,169.0,169.0,169.0,1,mikesport,7,12,1.0,core,90000
SP-FB406DA2F5,NEW BALANCE|IN226994,IN226994,New Balance,New Balance 237 Women Lifestyle Shoes Sea Salt,footwear,women,114.1,49.98,56.2,102.0,102.0,102.0,1,mikesport,2,9,1.0,core,90000
SP-A0C279D81B,NEW BALANCE|IN209467,IN209467,New Balance,New Balance 327 Men Lifestyle Shoes Black/White,footwear,men,178.19,82.81,53.5,169.0,169.0,169.0,1,mikesport,8,13,1.0,core,90000
SP-3B47C73D99,NEW BALANCE|IN234838,IN234838,New Balance,New Balance 327 Men Lifestyle Shoes Brown,footwear,men,195.52,82.81,57.6,169.0,169.0,169.0,1,mikesport,11,14,1.0,core,90000
SP-C48AE249D6,NEW BALANCE|IN192327,IN192327,New Balance,New Balance 327 Men Lifestyle Shoes Grey/ White,footwear,men,104.25,57.82,44.5,118.0,118.0,118.0,1,mikesport,3,10,1.0,core,90000
SP-B2EA9F6428,NEW BALANCE|IN234837,IN234837,New Balance,New Balance 327 Men Lifestyle Shoes Tornado,footwear,men,165.1,82.81,49.8,169.0,169.0,169.0,1,mikesport,10,14,1.0,core,90000
SP-5F9B088137,NEW BALANCE|IN226903,IN226903,New Balance,New Balance 327 Ps-Boys Lifestyle Shoes Black/White,footwear,kids,75.99,37.24,51.0,76.0,76.0,76.0,1,mikesport,4,10,1.0,core,90000
SP-3346E77C8D,NEW BALANCE|IN226904,IN226904,New Balance,New Balance 327 Ps-Boys Lifestyle Shoes Silver Birch,footwear,kids,83.53,37.24,55.4,76.0,76.0,76.0,1,mikesport,3,10,1.0,core,90000
SP-112F8642D1,NEW BALANCE|IN234839,IN234839,New Balance,New Balance 327 Women Lifestyle Shoes Black,footwear,women,175.78,90.65,48.4,185.0,185.0,185.0,1,mikesport,10,14,1.0,core,90000
SP-7B8C3CDB88,NEW BALANCE|IN234908,IN234908,New Balance,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,footwear,women,206.98,82.81,60.0,169.0,169.0,169.0,1,mikesport,1,9,1.0,core,90000
SP-4BFC3223D5,NEW BALANCE|IN218014,IN218014,New Balance,New Balance 327 Women Lifestyle Shoes Moonbeam,footwear,women,185.87,82.81,55.4,169.0,169.0,169.0,1,mikesport,4,10,1.0,core,90000
SP-EED5158BD6,NEW BALANCE|IN219806,IN219806,New Balance,New Balance 327 Women Lifestyle Shoes Moonbeam/Stone Pink,footwear,women,150.34,82.81,44.9,169.0,169.0,169.0,1,mikesport,9,13,1.0,core,90000
SP-A09457D613,NIKE|IN235324,IN235324,Nike,Nike Air Force 1 '07 Next Nature Women Lifestyle Shoes White/Linen,footwear,women,212.9,97.29,54.3,207.0,207.0,207.0,1,mikesport,7,12,1.0,core,90000
SP-74302C346B,NIKE|IN232337,IN232337,Nike,Nike Air Force 1 '07 Women Lifestyle Shoes Burgundy Crush,footwear,women,185.3,79.43,57.1,169.0,169.0,169.0,1,mikesport,1,9,1.0,core,90000
SP-23392C79BE,NIKE|IN237338,IN237338,Nike,Nike Air Force 1 '07 Women Lifestyle Shoes Midnight Navy/Black,footwear,women,227.89,105.75,53.6,225.0,225.0,225.0,1,mikesport,1,9,1.0,core,90000
SP-DC2D1E2F28,NIKE|IN232278,IN232278,Nike,Nike Air Force 1 07 Gtx Men Lifestyle Shoes Fauna Brown/Black,footwear,men,167.19,91.18,45.5,194.0,194.0,194.0,1,mikesport,4,10,1.0,core,90000
SP-7DAC8BE0F9,NIKE|IN237517,IN237517,Nike,Nike Air Force 1 07 Lv8 Men Lifestyle Shoes Anthracite/Grey,footwear,men,217.91,105.75,51.5,225.0,225.0,225.0,1,mikesport,4,10,1.0,core,90000
SP-A4B321429E,NIKE|IN232104,IN232104,Nike,Nike Air Force 1 07 Lv8 Men Lifestyle Shoes Black/Wolf Grey,footwear,men,154.11,72.85,52.7,155.0,155.0,155.0,1,mikesport,9,13,1.0,core,90000
SP-DCBF4E8148,NIKE|IN171152,IN171152,Nike,Nike Air Force 1 07 Men Lifestyle Shoes White/Black,footwear,men,236.99,97.29,58.9,207.0,207.0,207.0,1,mikesport,9,13,1.0,core,90000
SP-672C269E79,NIKE|IN227178,IN227178,Nike,Nike Air Force 1 07 Next Nature Women Lifestyle Shoes White/Silver,footwear,women,154.51,72.85,52.9,155.0,155.0,155.0,1,mikesport,3,10,1.0,core,90000
SP-5B19015206,NIKE|IN237354,IN237354,Nike,Nike Air Force 1 07 Premium Flowers Women Lifestyle Shoes Black/White/Gold,footwear,women,248.21,105.75,57.4,225.0,225.0,225.0,1,mikesport,4,10,1.0,core,90000
SP-F32E6859B7,NIKE|IN232335,IN232335,Nike,Nike Air Force 1 07 Vintage Women Lifestyle Shoes Burgundy/Silvr/White,footwear,women,179.36,79.43,55.7,169.0,169.0,169.0,1,mikesport,6,12,1.0,core,90000
SP-DB0AA24C01,NIKE|IN199973,IN199973,Nike,Nike Air Force 1 07 Wb Men Lifestyle Shoes Flax/Gum/Black,footwear,men,155.9,72.85,53.3,155.0,155.0,155.0,1,mikesport,7,12,1.0,core,90000
SP-754C50418D,NIKE|IN232277,IN232277,Nike,Nike Air Force 1 07 Wb Men Lifestyle Shoes Wolf Grey/Black,footwear,men,166.28,72.85,56.2,155.0,155.0,155.0,1,mikesport,1,9,1.0,core,90000
SP-882C75963E,NIKE|IN230472,IN230472,Nike,Nike Air Force 1 07 Women Lifestyle Shoes Summit White,footwear,women,145.4,69.56,52.2,148.0,148.0,148.0,1,mikesport,1,9,1.0,core,90000
SP-B677F147CF,NIKE|IN160787,IN160787,Nike,Nike Air Force 1 07 Women Lifestyle Shoes White,footwear,women,204.98,97.29,52.5,207.0,207.0,207.0,1,mikesport,8,13,1.0,core,90000
SP-A766A3D4CB,NIKE|IN230183,IN230183,Nike,Nike Air Force 1 Gs-Girls Lifestyle Shoes White/Pink,footwear,kids,141.42,53.58,62.1,114.0,114.0,114.0,1,mikesport,1,9,1.0,core,90000
SP-EF3A3CE8FD,NIKE|IN237225,IN237225,Nike,Nike Air Force 1 Le Gs-Boys Lifestyle Shoes Black,footwear,kids,180.22,81.78,54.6,174.0,174.0,174.0,1,mikesport,6,12,1.0,core,90000
SP-75279CED6C,NIKE|IN222488,IN222488,Nike,Nike Air Force Men Lifestyle Shoes Summit White,footwear,men,187.95,69.56,63.0,148.0,148.0,148.0,1,mikesport,2,9,1.0,core,90000
SP-20E0FF4DDC,NIKE|IN237212,IN237212,Nike,Nike Air Jordan 1 Low Gs-Girls Lifestyle Shoes Black/White/Pink,footwear,kids,178.99,77.08,56.9,164.0,164.0,164.0,1,mikesport,2,9,1.0,core,90000
SP-76A23C6634,NIKE|IN232091,IN232091,Nike,Nike Air Jordan 1 Low Men Lifestyle Shoes Black/White,footwear,men,177.9,79.43,55.4,169.0,169.0,169.0,1,mikesport,4,10,1.0,core,90000
SP-7286ED76D8,NIKE|IN235315,IN235315,Nike,Nike Air Jordan 1 Low Men Lifestyle Shoes Gym Red/White/Black,footwear,men,215.28,105.75,50.9,225.0,225.0,225.0,1,mikesport,2,9,1.0,core,90000
SP-B49F9A44F0,NIKE|IN230334,IN230334,Nike,Nike Air Jordan 1 Low Se Women Lifestyle Shoes Anthracite,footwear,women,188.51,74.73,60.4,159.0,159.0,159.0,1,mikesport,1,9,1.0,core,90000
SP-8F8A2E507A,NIKE|IN232094,IN232094,Nike,Nike Air Jordan 1 Low Women Lifestyle Shoes Mystic Hibiscus,footwear,women,206.44,79.43,61.5,169.0,169.0,169.0,1,mikesport,5,11,1.0,core,90000
SP-8DEF4856DC,NIKE|IN232276,IN232276,Nike,Nike Air Jordan 1 Men Lifestyle Shoes Sail/Blue/Lava/White,footwear,men,193.48,79.43,58.9,169.0,169.0,169.0,1,mikesport,4,10,1.0,core,90000
SP-5D4B96E09C,NIKE|IN222373,IN222373,Nike,Nike Air Jordan 1 Men Lifestyle Sneakers Black/White/Red,footwear,men,174.78,74.73,57.2,159.0,159.0,159.0,1,mikesport,1,9,1.0,core,90000
SP-B461EE0286,ON|IN227404,IN227404,ON,On Cloudboom Max 1 Men Running Shoes White/Black,footwear,men,269.38,128.34,52.4,279.0,279.0,279.0,1,mikesport,9,13,1.0,core,90000
SP-64DAAC38A4,ON|IN227416,IN227416,ON,On Cloudboom Max 1 Women Running Shoes Honeydrew/Lilac,footwear,women,240.96,102.58,57.4,223.0,223.0,223.0,1,mikesport,1,9,1.0,core,90000
SP-749D462018,ADIDAS|HE4146,HE4146,Adidas,"Studio Lounge Rib Jumpsuit, Green",football_boots,women,23.16,10.08,56.5,21.0,21.0,21.0,1,adidas_lb,2,6,1.0,core,90000
SP-B508115FF9,ON|IN233463,IN233463,ON,On Studio 7/8 Training High Waist Plain Mineral,football_boots,women,158.01,66.7,57.8,145.0,145.0,145.0,1,mikesport,4,7,1.0,core,90000
SP-CA2B45C970,ON|IN233464,IN233464,ON,On Studio 7/8 Women Training 7/8 Tight Navy,football_boots,women,141.35,66.7,52.8,145.0,145.0,145.0,1,mikesport,3,6,1.0,core,90000
SP-238EEC1D13,ON|IN233433,IN233433,ON,On Studio Crop Top Women Training Long Sleeve Heron,football_boots,women,72.21,34.5,52.2,75.0,75.0,75.0,1,mikesport,4,7,1.0,core,90000
SP-966ED5B129,ON|IN233465,IN233465,ON,On Studio High Waist Women Training 7/8 Tight Black,football_boots,women,150.92,66.7,55.8,145.0,145.0,145.0,1,mikesport,4,7,1.0,core,90000
SP-09E55BAC3E,Adidas|NAME:2024 COPA GLORO2,,Adidas,2024 Copa Gloro2,football_boots,unisex,73.45,33.6,54.3,70.0,70.0,70.0,1,shoesworld,7,8,1.0,core,90000
SP-79E8A2816E,Adidas|NAME:2024 COPA GLORO2 FG 39-45,,Adidas,2024 Copa Gloro2 FG 39-45,football_boots,unisex,72.97,36.0,50.7,75.0,75.0,75.0,1,shoesworld,7,8,1.0,core,90000
SP-3350E7D69E,Adidas|NAME:ADIDAS COPA PURE II+ FG BOOTS39+45,,Adidas,ADIDAS COPA PURE II+ FG BOOTS39+45,football_boots,unisex,76.03,36.0,52.7,75.0,75.0,75.0,1,shoesworld,7,8,1.0,core,90000
SP-404E26F96A,Nike|NAME:35-45 NIKE AIR ZOOM MERCURIAL SUPERFLY IX ELITE FG,,Nike,35-45 Nike Air Zoom Mercurial Superfly IX Elite FG,football_boots,unisex,69.27,31.02,55.2,66.0,66.0,66.0,1,shoesworld,11,10,1.0,core,90000
SP-7BE0A2526A,Nike|NAME:35-45 NIKE AIR ZOOM MERCURIAL SUPERFLY IX ELITE FG6,,Nike,35-45 Nike Air Zoom Mercurial Superfly IX Elite FG6,football_boots,unisex,66.72,32.9,50.7,70.0,70.0,70.0,1,shoesworld,11,10,1.0,core,90000
SP-4129A11BDA,Nike|NAME:35-45 NIKE AIR ZOOM MERCURIAL VAPOR XV ELITE TF,,Nike,35-45 Nike Air Zoom Mercurial Vapor XV Elite TF,football_boots,unisex,69.86,31.02,55.6,66.0,66.0,66.0,1,shoesworld,11,10,1.0,core,90000
SP-AF96283080,Nike|NAME:35-45） NIKE AIR ZOOM MERCURIAL SUPERFLY IX ELITE FG,,Nike,35-45） Nike Air Zoom Mercurial Superfly IX Elite FG,football_boots,unisex,70.55,31.49,55.4,66.99,66.99,66.99,1,shoesworld,11,10,1.0,core,90000
SP-435247DC0F,Puma|NAME:2024 NEW PUMA MG STUDS FOOTBALL SHOES PUMA FUTURE 2024 39-45,,Puma,2024 new Puma Mg studs football shoes PUMA FUTURE 2024 39-45,football_boots,unisex,64.72,35.0,45.9,70.0,70.0,70.0,1,shoesworld,7,8,1.0,core,90000
SP-A2F2F1E782,Puma|NAME:FUTURE 7 ULTIMATE FG36-45,,Puma,FUTURE 7 ULTIMATE FG36-45,football_boots,unisex,78.44,37.5,52.2,75.0,75.0,75.0,1,shoesworld,10,10,1.0,core,90000
SP-5ECECDA788,Puma|NAME:FUTURE 7 ULTIMATE MG,,Puma,FUTURE 7 ULTIMATE MG,football_boots,unisex,76.97,35.0,54.5,70.0,70.0,70.0,1,shoesworld,7,8,1.0,core,90000
SP-BCCE453E4E,Puma|NAME:PUMA FUTURE 2024,,Puma,PUMA FUTURE 2024,football_boots,unisex,72.21,33.0,54.3,66.0,65.0,75.0,1,shoesworld,7,8,1.0,core,90000
SP-46BE11CF40,TOPTEN ACCESSORIES|IN208899,IN208899,Topten Accessories,Topten Accessories The Ultimate Soccer Backpack Unisex Back To School Bag Blue/White,football_boots,unisex,14.18,7.28,48.7,14.0,14.0,14.0,1,mikesport,1,6,1.0,core,90000
SP-8DA54A884E,ADIDAS|IX1248,IX1248,Adidas,Adidas All Szn Men Sportswear Hoody Black,apparel,men,98.71,45.84,53.6,95.5,95.0,96.0,2,"adidas_lb,mikesport",4,14,1.0,core,90000
SP-236F78ABB2,ADIDAS|JV5079,JV5079,Adidas,Adidas Camo Graphic Kids-Boys Sportswear T-Shirt Black,apparel,kids,29.03,13.68,52.9,28.5,28.0,29.0,2,"adidas_lb,mikesport",4,14,1.0,core,90000
SP-511FC63A1A,ADIDAS|JE5682,JE5682,Adidas,Adidas D4T 3 Stripes Men Training Short Black,apparel,men,75.5,36.72,51.4,76.5,76.0,77.0,2,"adidas_lb,mikesport",5,14,1.0,core,90000
SP-275CC88728,ADIDAS|JE8943,JE8943,Adidas,Adidas Essentials Big Logo Men Sportswear T-Shirt White/Black,apparel,men,47.02,21.36,54.6,44.5,44.0,45.0,2,"adidas_lb,mikesport",5,14,1.0,core,90000
SP-DB6E685B51,ADIDAS|JJ2137,JJ2137,Adidas,Adidas Fc Bayern 25/26 Home Jersey Men Football T-Shirt Red,apparel,men,157.48,76.32,51.5,159.0,159.0,159.0,2,"adidas_lb,mikesport",5,14,1.0,core,90000
SP-CC132CEF52,ADIDAS|JM6459,JM6459,Adidas,Adidas Food Grilled Cheese Graphic Men Sportswear T-Shirt Off White,apparel,men,40.56,21.36,47.3,44.5,44.0,45.0,2,"adidas_lb,mikesport",4,14,1.0,core,90000
